V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
1,4,6,14,12,7,13,19,34,26,27,31,14,3,2,6,3,7,0,3
0,0,0,44,105,116,129,111,122,104,44,27,48,10,0,0,0,2,4,1
28,26,22,34,65,109,135,146,141,137,150,123,59,37,42,35,52,150,205,108
14,12,11,7,9,10,11,24,43,61,48,22,17,12,8,3,12,19,1,10
6,11,11,7,7,5,7,15,56,45,42,48,22,7,5,3,10,10,6,5
1,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,25,72,92,48,38,33,7,4,8,15,15,11
45,48,89,153,188,194,149,117,159,264,239,160,92,11,7,7,8,16,14,5
6,8,4,3,4,5,0,7,3,7,8,7,3,7,5,1,3,3,1,5
3,2,0,0,0,18,24,26,33,35,55,32,17,6,0,0,0,0,0,2
0,0,2,4,12,18,16,18,21,51,48,42,26,18,14,13,19,15,12,13
4,6,4,5,3,3,9,8,7,16,9,5,10,5,10,5,4,8,10,8
47,48,21,45,43,23,65,92,119,86,55,46,51,34,26,10,4,2,5,1
10,11,6,11,25,24,34,106,103,132,160,132,85,60,71,107,55,10,5,10
2,2,4,2,1,0,2,0,11,14,6,1,2,2,5,0,2,3,4,1
106,276,312,135,98,135,337,496,344,293,253,127,68,138,123,19,0,0,0,0
88,172,224,238,881,728,273,278,298,354,734,527,134,73,29,24,37,42,67,78
17,14,15,11,6,23,19,11,17,14,17,19,20,18,32,24,20,29,24,12
0,0,0,0,9,17,50,95,70,139,200,167,117,19,2,3,0,4,10,8
2,6,3,5,3,5,6,13,18,15,10,9,4,5,8,0,4,7,13,7
3,8,4,7,8,3,4,7,11,35,39,0,15,38,6,13,17,10,3,1
10,15,40,37,21,15,9,15,24,43,56,48,40,34,37,30,37,34,14,7
4,15,30,41,24,39,57,70,65,48,42,35,34,46,86,95,106,155,168,141
20,11,6,3,4,3,3,1,1,5,5,9,10,17,7,7,8,12,28,19
16,21,22,25,24,23,7,5,35,40,15,17,21,18,3,14,17,13,16,13
0,0,7,9,2,26,5,12,11,9,15,13,13,5,1,6,5,3,2,1
5,3,5,15,11,4,3,9,9,14,11,5,5,1,0,3,4,0,0,0
7,2,8,1,2,1,3,5,6,11,14,14,11,8,7,2,1,1,2,2
38,14,14,30,73,137,219,170,152,248,265,154,78,63,40,23,18,12,20,9
8,8,8,5,0,5,8,13,34,68,106,114,69,42,17,14,11,4,15,14
9,13,17,16,9,9,32,43,58,63,64,52,25,19,25,23,21,10,6,6
16,19,11,14,15,55,48,35,46,58,41,18,8,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,3,7,5,0,1,10,8,7,8,9,7,22
0,0,0,0,0,0,6,6,1,1,0,14,15,13,23,18,17,8,10,9
1,1,7,20,12,3,4,4,10,12,12,7,8,5,6,1,8,17,16,9
2,5,7,4,0,1,1,5,5,7,9,3,0,0,1,1,3,5,5,13
0,0,3,8,5,5,1,0,7,8,0,0,2,1,5,6,5,3,2,3
10,3,11,18,17,30,24,50,58,104,132,83,39,9,6,9,9,7,3,1
5,1,5,4,0,2,2,0,2,3,4,7,10,6,2,0,4,5,4,13
25,15,17,7,5,12,20,22,12,14,27,13,10,21,23,11,12,12,11,6
1,0,1,1,3,5,1,6,3,4,10,13,4,2,0,6,13,9,7,8
10,1,17,22,4,7,7,10,14,71,112,52,56,50,21,6,5,5,6,15
9,3,0,0,2,13,14,6,6,6,18,23,8,4,15,16,2,0,0,2
0,1,2,2,3,2,0,1,2,12,14,13,5,2,3,7,6,1,1,2
19,8,18,24,15,6,20,58,122,187,144,134,248,202,106,28,23,21,15,14
14,5,10,3,2,7,5,5,9,1,7,9,6,1,0,0,0,0,2,0
20,13,14,18,40,64,72,101,215,207,280,296,151,87,58,27,12,15,21,10
23,11,20,15,13,17,17,13,3,14,48,60,80,54,43,46,24,12,9,15
12,5,6,14,15,8,8,18,37,37,30,25,12,5,9,10,12,13,7,8
67,87,73,123,190,96,54,86,130,91,42,38,52,23,21,28,13,36,67,58
63,42,49,42,45,40,57,74,83,101,139,178,171,225,249,263,200,126,107,49
10,8,6,4,8,7,7,7,6,13,11,9,1,6,6,0,8,10,6,3
1,8,7,2,2,3,8,6,2,5,10,8,5,5,4,8,13,9,8,11
13,20,14,4,5,4,9,13,7,14,8,14,6,1,1,4,6,7,2,6
3,6,3,0,4,4,3,7,6,6,9,7,5,8,5,0,3,3,3,6
0,0,3,3,0,0,0,0,8,9,3,5,5,3,5,5,3,4,7,6
4,6,13,4,6,6,9,10,5,6,8,5,8,10,4,7,9,3,8,10
21,17,10,9,14,19,2,0,4,7,9,5,7,5,9,12,16,7,7,9
0,0,3,5,1,0,6,4,1,2,1,1,0,0,0,0,0,0,0,3
2,3,2,0,1,3,2,0,2,2,1,2,6,4,0,0,0,1,1,0
9,13,23,19,20,105,177,253,308,194,302,372,399,381,507,381,394,325,214,70
0,0,4,7,5,3,1,5,8,5,3,7,4,0,1,10,6,5,4,3
14,5,9,5,6,12,9,2,4,6,8,7,7,4,4,6,3,2,1,0
14,11,4,11,4,0,2,2,1,3,1,1,2,1,7,2,1,4,2,2
2,5,7,2,4,5,2,2,0,3,3,0,0,3,4,7,6,1,7,7
1,0,7,6,7,5,2,3,6,1,11,9,8,2,4,2,0,0,0,0
20,18,10,28,19,6,7,5,7,8,5,17,19,12,6,6,7,11,10,5
16,58,53,56,60,41,53,130,212,289,297,194,161,168,219,240,135,77,44,32
16,16,9,13,16,8,9,5,7,3,4,4,5,4,7,4,7,8,1,10
12,5,1,6,6,6,5,5,9,7,6,2,6,4,2,2,3,4,2,3
6,4,6,9,4,6,7,5,4,1,7,6,5,5,4,4,5,4,7,8
10,12,17,19,18,33,45,69,147,110,106,108,64,91,52,15,19,15,8,15
41,23,10,35,88,90,70,69,103,101,65,68,54,79,159,211,134,96,61,47
17,10,13,13,3,14,8,4,10,9,3,4,5,4,2,10,5,8,4,2
2,2,3,0,2,5,2,2,0,5,6,4,4,5,5,2,2,2,1,0
6,7,14,14,15,16,6,19,21,22,20,27,15,13,14,7,6,4,0,0
12,22,16,14,22,18,11,12,45,57,39,39,30,41,38,32,12,7,17,19
12,9,9,6,3,0,6,5,12,10,19,17,10,13,13,8,5,5,1,3
6,6,9,6,12,6,7,5,4,11,6,3,6,10,6,4,6,4,6,5
21,21,20,25,5,0,0,0,1,7,24,20,7,7,11,9,15,14,13,17
7,8,7,1,4,4,12,15,14,19,13,8,11,8,13,4,2,12,12,11
239,253,377,289,229,342,184,87,48,59,70,77,54,48,43,41,40,52,54,43
7,16,21,31,52,39,51,116,209,145,283,341,231,387,411,165,57,31,57,97
2,8,7,2,8,3,4,2,3,2,2,6,11,11,5,7,4,5,7,1
1,1,1,1,5,5,0,11,10,4,2,8,13,12,9,5,3,7,3,1
12,10,10,13,7,11,13,35,42,10,34,20,2,6,9,10,12,8,4,11
34,24,20,26,18,16,46,54,44,35,28,32,39,35,22,22,19,14,39,48
62,35,49,50,37,27,19,10,6,28,24,23,18,10,19,19,5,2,8,12
83,68,57,39,31,16,31,29,30,17,13,20,12,15,14,14,13,2,17,8
3,3,2,14,14,0,1,2,1,3,2,6,10,2,1,7,3,5,5,4
2,2,0,0,0,0,2,4,40,131,119,206,317,133,24,27,16,10,22,24
17,17,9,12,8,6,4,11,17,29,25,19,10,14,16,18,10,9,13,12
11,14,22,18,19,12,15,33,42,22,22,25,12,9,6,17,17,20,22,17
7,5,10,10,6,6,5,12,15,14,17,23,15,5,5,6,8,4,3,6
10,7,0,5,7,11,30,39,44,32,30,21,11,13,11,23,21,5,11,14
10,14,16,10,2,0,0,0,3,28,11,0,11,5,5,0,1,1,0,0
3,4,7,4,4,7,9,7,5,7,9,7,3,0,4,4,9,9,2,4
14,10,2,0,1,2,5,3,10,19,15,10,9,18,24,19,9,0,4,1
23,14,16,11,11,20,40,60,66,120,91,57,26,9,10,12,12,14,11,12
2,2,4,5,3,0,3,6,0,1,1,3,4,6,5,3,0,3,2,1
8,5,0,6,8,10,13,16,12,11,16,3,0,0,0,1,1,0,0,1
7,8,12,14,6,6,7,11,12,7,10,12,15,13,2,6,6,3,13,12
9,6,12,16,3,14,24,13,3,9,17,46,37,34,2,0,0,0,0,0
6,2,2,4,4,6,5,4,8,12,7,4,4,7,12,18,19,6,2,8
10,10,11,12,30,36,31,26,22,29,37,47,55,40,17,26,21,15,23,32
26,18,14,10,40,66,108,261,194,137,184,361,306,131,157,145,82,60,11,8
0,0,0,3,7,5,8,6,10,6,1,3,5,7,5,4,10,12,7,3
2,2,1,2,1,3,5,12,10,8,3,3,5,0,0,3,0,7,8,1
5,5,11,12,16,15,5,4,1,14,19,0,8,13,6,0,0,1,4,1
26,34,31,55,76,71,67,86,86,74,70,51,21,16,10,2,0,0,0,4
5,0,0,0,1,3,3,0,0,0,1,1,2,4,3,1,6,3,0,0
25,22,16,7,19,39,53,143,158,156,161,115,45,12,21,16,12,28,18,20
23,19,28,49,61,85,108,81,72,66,76,36,25,36,43,58,40,30,45,38
10,4,5,14,14,12,9,1,2,9,11,12,7,6,3,6,5,6,5,5
293,311,308,224,199,149,157,122,115,93,62,105,105,48,28,21,10,15,26,18
0,0,2,1,0,0,0,28,53,38,34,51,75,154,114,39,43,45,22,4
21,24,19,7,9,5,11,22,49,47,7,14,17,11,6,4,11,13,9,16
6,0,0,0,0,0,4,6,4,2,0,0,3,3,3,3,3,2,5,2
5,7,9,14,7,1,1,0,3,4,5,4,1,1,1,0,0,0,0,0
8,12,21,7,2,8,6,8,10,6,26,42,23,24,11,2,5,6,7,2
3,6,8,11,5,3,10,10,8,4,10,6,6,2,9,8,0,0,1,5
5,13,15,9,18,64,68,112,187,168,129,114,120,62,22,11,4,15,21,30
3,10,11,12,7,3,16,45,74,222,305,278,225,198,177,200,146,182,154,74
76,57,22,14,15,20,51,77,53,82,113,197,267,139,121,139,93,34,15,12
29,18,24,14,23,17,29,31,21,21,21,18,6,5,14,8,22,25,8,5
33,81,69,43,58,30,50,132,213,388,388,368,253,176,88,90,65,40,24,44
2,6,13,11,6,9,15,25,37,32,13,9,7,17,9,9,16,8,9,7
2,2,5,9,7,3,7,11,3,2,5,3,0,2,2,0,0,0,0,0
19,8,0,0,4,5,1,6,20,24,28,36,11,15,11,4,2,9,5,10
5,6,5,4,4,5,8,0,3,4,15,7,3,6,5,2,1,2,6,9
8,2,4,3,9,8,1,8,9,5,25,5,11,10,8,13,13,2,7,9
5,8,8,4,3,0,0,1,4,11,11,6,6,1,4,13,9,4,6,6
45,76,81,85,118,119,90,77,63,54,38,44,51,42,48,36,46,50,42,38
1,1,0,0,0,0,14,15,61,40,0,0,0,6,71,46,0,5,0,2
6,5,4,5,4,4,5,5,4,5,10,6,0,4,7,3,0,2,3,0
0,0,0,2,2,4,1,1,6,5,0,0,1,0,0,0,0,1,1,0
13,12,2,3,1,6,7,9,8,23,12,9,10,18,10,3,12,10,7,4
1,6,10,9,8,9,9,4,2,6,11,3,9,8,5,5,1,3,9,13
8,10,8,2,9,13,4,7,5,8,7,6,5,8,6,3,1,4,5,7
70,79,85,37,21,13,25,100,164,248,351,372,220,91,39,27,41,70,126,91
2,2,3,6,7,0,0,0,0,0,3,6,1,1,1,0,1,0,0,1
137,116,87,40,42,73,180,294,223,318,441,402,507,316,152,68,60,109,239,289
116,37,100,216,193,195,272,319,385,489,757,603,222,234,186,92,41,12,16,24
5,3,0,0,1,2,3,3,2,2,2,0,1,1,0,0,0,0,0,0
23,12,11,13,40,106,184,213,228,243,166,122,67,31,30,21,11,39,29,39
13,4,1,2,2,6,9,6,3,1,11,15,16,13,5,2,1,10,14,4
14,8,8,7,19,20,15,13,25,17,11,12,16,17,21,22,29,23,18,15
1,1,1,3,6,6,3,4,2,2,9,5,2,4,6,8,2,0,4,9
0,0,4,6,9,7,4,4,7,6,7,12,8,14,16,2,3,3,8,5
10,11,6,8,9,3,0,0,5,12,7,7,2,2,3,4,1,0,5,8
11,6,8,9,6,8,10,13,9,19,26,7,5,8,7,11,5,3,7,10
27,45,70,114,155,201,169,87,103,161,261,192,95,136,78,55,41,19,39,63
2,1,2,8,6,5,8,3,0,4,3,1,1,0,0,0,3,4,5,3
6,5,3,3,5,6,7,6,18,16,10,10,5,2,0,2,4,4,8,10
94,41,10,9,8,45,56,106,152,104,72,47,21,35,27,16,12,22,10,3
11,13,21,31,24,15,16,26,20,35,49,33,23,23,22,24,45,61,68,56
18,5,11,11,13,11,5,9,9,7,2,6,7,8,9,7,3,5,7,8
5,10,12,3,7,9,12,24,37,30,41,27,12,3,2,5,8,10,7,3
10,4,8,9,4,6,8,9,7,6,15,8,12,11,13,9,5,4,3,7
4,0,3,4,4,2,6,9,7,2,2,7,11,4,3,2,0,1,4,6
1,6,7,5,2,2,0,0,2,6,6,2,7,5,0,0,0,0,0,0
27,28,17,9,15,14,24,54,82,91,148,184,124,77,34,13,16,14,15,11
1,0,2,9,9,15,18,23,27,58,38,9,3,7,13,41,25,82,117,103
3,6,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,4,0
9,12,7,4,9,10,8,0,4,9,13,14,6,0,0,0,0,0,0,0
23,26,18,37,50,19,0,0,70,135,209,155,62,31,17,8,13,20,37,25
4,4,14,15,15,13,10,37,53,36,50,55,37,13,13,13,24,46,73,104
13,15,30,88,121,122,174,181,132,170,177,172,187,142,68,28,15,8,15,32
6,5,4,3,5,13,8,7,0,13,13,4,2,8,9,7,6,5,5,6
101,56,12,12,3,0,7,10,15,6,5,7,4,0,0,2,6,5,1,0
18,12,18,27,30,20,17,10,12,33,29,12,20,21,15,10,12,23,30,13
3,10,6,2,6,7,8,18,13,14,17,11,4,1,9,3,0,0,0,1
9,14,18,32,34,23,39,27,14,13,3,1,4,3,5,4,2,3,2,3
12,7,5,4,3,4,8,7,11,19,9,5,3,7,8,13,11,5,5,12
4,7,25,19,11,28,58,57,66,145,141,122,79,57,27,17,16,16,10,4
46,30,33,89,218,341,330,252,219,243,241,183,86,42,24,24,37,40,40,28
0,4,10,6,6,22,32,34,34,14,0,0,0,0,0,10,25,19,33,32
6,1,4,3,1,0,6,15,8,0,0,8,8,0,5,5,0,2,8,3
47,47,25,28,50,111,201,250,228,321,348,176,140,47,21,20,21,26,20,18
2,5,7,4,0,1,1,0,0,8,13,5,0,0,0,4,8,5,0,4
5,3,1,10,5,2,12,5,7,6,5,9,6,4,6,9,4,7,7,3
3,13,12,16,11,9,6,5,5,7,10,6,5,3,7,9,5,7,2,11
14,20,50,42,10,14,27,40,64,98,240,269,168,116,68,27,12,15,27,21
39,57,67,56,48,67,83,73,59,97,101,97,67,60,42,22,10,11,9,8
5,5,4,5,6,1,2,4,0,0,0,3,5,1,3,5,3,2,3,4
158,164,177,181,86,33,25,61,87,214,407,343,160,105,144,87,39,32,60,101
10,6,23,22,15,12,18,24,16,14,23,16,8,6,7,4,18,16,9,13
2,1,3,3,2,0,1,3,4,6,10,4,0,3,9,12,17,5,3,0
28,28,28,33,89,185,181,121,130,132,70,74,39,10,8,27,63,96,103,50
24,37,28,13,19,19,6,42,47,24,21,14,14,15,16,20,9,21,20,13
20,5,25,31,50,36,23,20,30,34,34,31,30,29,18,12,10,15,13,16
6,4,3,5,9,9,1,0,11,20,18,16,12,10,15,8,1,0,3,3
5,6,9,10,16,15,16,11,10,8,13,23,19,12,7,10,8,7,11,15
4,2,2,5,8,11,6,8,17,9,2,2,3,6,5,7,7,0,0,1
9,4,9,19,23,70,144,158,147,123,120,116,30,30,29,46,54,35,22,14
11,12,5,7,1,1,2,6,6,11,8,5,4,2,2,0,0,0,1,11
5,4,9,6,9,4,3,2,5,7,32,23,3,6,11,10,5,10,8,9
13,1,6,10,7,5,4,5,6,4,6,6,11,13,11,8,3,4,2,3
13,9,8,8,20,17,7,16,18,12,17,6,11,13,15,19,16,13,11,8
13,9,3,5,9,12,21,12,9,7,23,32,26,27,20,16,29,23,31,16
0,0,0,20,105,137,97,60,213,235,148,126,104,78,70,46,33,21,20,7
5,3,4,4,2,5,1,1,1,3,4,3,2,1,8,6,2,2,0,7
11,9,1,4,10,9,20,13,6,3,20,15,2,6,11,13,15,8,9,9
3,9,5,6,13,7,1,6,19,11,7,16,8,5,5,0,0,0,0,0
7,5,3,3,5,0,0,2,2,2,7,11,8,9,6,1,0,3,6,3
7,17,19,9,6,10,7,13,18,18,25,17,26,25,17,16,15,7,7,11
9,3,6,5,9,12,12,6,7,2,8,5,6,9,9,4,2,10,13,12
25,21,21,37,29,7,7,18,40,38,48,49,32,23,45,25,14,13,22,24
75,126,98,61,58,73,79,97,100,121,97,131,152,194,228,159,116,106,47,23
0,0,0,5,6,1,2,9,23,7,17,17,3,1,3,2,0,1,1,7
0,0,0,0,1,2,10,13,10,17,16,8,5,6,8,4,6,1,2,1
22,43,24,29,28,30,21,61,118,106,65,49,46,54,42,22,16,27,59,115
8,23,25,12,9,14,15,50,124,125,116,103,56,27,18,22,17,25,45,30
7,6,5,6,0,0,6,10,7,5,3,3,2,5,1,7,7,12,8,5
54,58,58,30,22,20,18,15,26,59,49,24,6,11,4,2,8,25,22,15
1,0,0,5,5,6,2,3,0,2,1,4,4,3,1,0,0,3,2,2
140,102,51,15,19,33,33,27,34,27,20,16,12,11,12,11,6,7,7,9
5,7,4,4,8,6,4,11,12,7,5,4,10,4,7,7,1,1,0,1
16,5,5,5,6,17,13,10,23,20,11,27,50,66,66,53,32,20,18,13
0,0,1,3,3,3,11,8,5,5,0,12,11,4,6,7,2,3,6,5
13,17,7,6,2,0,4,9,10,7,7,4,2,4,5,5,3,1,0,1
4,7,3,1,6,6,2,3,3,5,3,8,2,8,8,6,2,1,4,3
3,1,3,9,6,7,4,4,8,9,9,4,6,12,15,8,1,1,1,3
11,8,8,4,10,6,7,3,10,18,22,15,8,11,10,2,0,0,0,1
15,26,42,29,12,12,60,67,59,62,68,94,113,133,97,69,33,11,15,46
17,15,19,29,23,13,4,11,12,16,12,14,10,9,14,20,1,0,1,12
6,8,5,7,2,2,2,0,0,11,16,9,3,2,0,3,3,5,3,3
3,2,6,7,4,5,4,15,17,14,10,20,12,4,6,5,4,9,1,1
0,0,0,0,1,6,13,7,7,7,11,10,5,6,3,3,8,7,5,12
13,14,9,3,14,22,22,11,7,11,9,13,15,10,10,14,17,7,7,12
9,10,19,24,35,27,24,28,24,20,56,91,92,79,51,33,17,15,19,17
6,6,20,14,6,7,11,16,17,13,10,20,16,15,7,8,8,8,5,3
5,2,6,5,0,7,6,6,4,4,2,4,7,9,10,6,2,2,5,4
2,9,19,19,19,19,16,16,11,12,10,21,16,14,13,3,10,11,3,3
3,4,5,8,4,5,4,7,6,7,7,6,5,6,6,5,6,9,3,3
16,12,4,10,18,16,18,38,35,36,39,61,46,55,48,40,28,84,133,214
0,1,6,5,4,0,5,10,6,15,16,7,4,2,5,7,8,9,16,15
3,1,0,0,0,4,4,0,0,8,5,1,0,0,0,0,0,0,0,0
4,4,2,2,2,4,6,6,4,4,5,5,12,9,2,2,8,5,2,2
0,0,0,13,35,71,73,87,165,146,75,30,10,14,20,35,43,44,17,22
8,7,5,7,8,8,4,11,8,6,9,12,11,7,4,2,3,8,12,11
4,2,3,16,10,3,6,10,12,18,14,21,11,7,18,13,18,22,11,5
0,0,0,0,0,0,0,0,0,6,6,3,5,13,9,4,7,6,4,16
5,7,9,13,13,4,3,12,21,16,21,3,6,10,8,7,11,10,4,3
9,4,6,4,4,6,7,6,3,6,5,7,9,6,10,12,6,1,1,0
16,4,2,12,14,8,2,6,2,7,12,4,6,6,1,1,0,7,7,0
3,3,0,8,7,3,0,4,6,1,3,2,1,0,1,5,0,5,14,11
10,5,12,6,1,4,11,8,5,5,3,10,14,10,8,9,14,27,16,7
7,13,10,2,9,10,6,1,9,5,10,6,6,4,9,20,1,5,7,2
20,76,114,168,212,207,185,181,245,262,204,243,305,96,11,7,14,42,114,142
49,41,37,26,19,43,135,169,199,347,324,224,445,325,162,124,67,53,39,26
28,22,44,39,26,36,28,53,113,111,180,164,155,154,146,119,163,133,80,68
3,8,4,9,17,6,13,17,12,1,5,3,2,5,8,9,8,11,12,7
5,9,11,8,2,4,5,1,74,215,192,169,95,170,228,253,188,132,58,37
8,4,7,6,10,16,7,4,7,18,20,26,25,29,17,6,7,7,20,25
0,0,0,0,0,0,0,4,8,14,13,10,17,16,7,5,0,0,0,0
13,10,20,18,44,89,159,243,149,157,193,148,30,26,28,25,31,28,27,23
24,45,43,22,30,47,88,148,248,400,321,314,374,465,449,99,50,27,38,71
6,4,3,5,2,3,1,2,2,2,2,5,2,2,2,4,8,7,5,3
10,15,10,13,19,8,13,9,13,16,7,11,10,7,4,7,15,13,8,8
32,17,28,42,111,95,38,26,20,40,58,20,14,15,5,3,6,11,7,8
2,3,1,0,0,0,5,6,6,9,6,8,3,9,8,12,26,15,9,10
8,11,7,13,15,7,34,46,16,19,33,37,31,32,48,59,58,26,32,38
138,214,216,196,276,290,214,216,124,150,73,44,41,39,107,286,304,320,225,83
41,27,24,8,1,20,48,39,84,120,102,72,49,32,26,27,17,2,8,17
16,15,9,11,14,2,5,8,7,7,5,12,12,2,0,1,1,1,4,5
0,1,0,0,18,19,0,2,9,3,12,12,3,0,3,2,2,3,2,0
12,9,0,0,5,7,7,13,9,3,5,8,7,12,5,12,8,5,6,4
31,34,61,70,79,80,138,154,227,252,364,514,289,90,68,24,9,15,23,55
37,50,60,57,65,57,96,169,169,151,124,119,85,77,74,38,50,41,24,22
8,10,10,2,7,17,17,10,15,10,4,4,17,16,8,7,9,4,5,4
225,240,128,65,20,23,25,62,162,238,236,192,121,104,66,40,21,43,59,68
1,1,2,1,3,7,9,11,10,4,5,6,6,10,16,22,25,15,6,6
11,8,16,18,18,30,28,67,84,65,70,51,21,12,7,2,7,9,5,0
6,7,23,15,12,9,7,24,50,108,109,64,46,10,2,2,1,2,4,20
17,15,15,25,20,10,19,26,18,28,27,15,20,7,8,4,11,14,9,10
38,43,41,80,98,140,169,360,467,182,164,383,438,225,102,79,74,50,31,45
47,44,44,40,25,14,38,57,41,78,84,104,89,45,53,20,7,4,22,18
9,9,11,12,4,17,16,12,13,14,23,32,31,18,11,15,10,11,15,19
5,7,7,15,28,37,29,28,29,16,18,19,14,10,16,10,16,13,5,9
3,5,10,12,14,16,15,15,33,18,3,3,4,7,9,9,1,2,4,8
8,6,5,8,8,8,6,13,26,29,33,30,18,11,17,16,2,5,8,12
39,83,157,224,297,208,117,117,164,137,83,69,29,15,15,27,30,24,19,23
4,0,4,4,0,1,1,1,7,8,13,9,3,1,0,2,2,1,2,6
4,7,4,5,13,12,34,28,35,34,120,127,77,40,14,9,3,6,11,29
27,34,53,121,278,300,186,241,240,112,90,154,160,126,53,22,17,28,55,71
8,11,7,6,7,13,13,7,2,10,5,8,15,13,4,4,1,0,0,1
351,794,1162,621,124,48,24,28,69,146,216,460,108,27,16,17,40,77,57,20
0,0,4,8,12,9,11,10,10,15,20,10,8,1,9,29,22,8,7,11
0,6,4,2,2,3,3,0,2,26,18,1,12,9,10,9,3,4,19,18
45,35,24,19,14,23,69,94,84,135,133,242,243,242,270,221,179,160,237,214
0,0,0,0,4,6,6,2,1,2,2,1,6,8,2,0,0,0,0,1
67,43,12,14,15,24,54,65,156,160,102,68,64,119,182,116,35,31,19,21
6,9,11,9,13,9,5,24,31,15,14,3,5,6,9,10,4,21,10,9
18,23,26,12,6,7,27,28,31,40,49,30,42,102,124,69,50,33,23,31
0,4,9,9,8,8,10,13,7,1,3,7,6,6,3,8,8,1,2,2
3,0,0,0,0,1,2,4,5,4,7,7,6,0,8,8,0,2,6,4
4,2,2,0,0,11,15,5,4,5,8,8,1,7,4,2,3,4,7,12
9,3,5,7,5,4,5,6,8,4,15,18,6,5,5,1,2,5,7,5
16,30,26,26,26,21,60,90,162,398,359,250,239,190,142,84,43,39,22,16
33,54,63,43,32,22,26,55,83,67,92,64,45,30,31,24,25,39,28,18
20,51,124,176,148,179,138,132,147,171,87,67,22,19,14,12,15,23,14,0
8,12,14,15,21,30,20,7,12,18,21,18,14,18,26,51,48,47,45,22
1,9,2,0,6,3,2,5,20,48,51,29,27,37,26,28,32,15,4,1
0,4,10,10,7,13,10,4,1,2,3,5,5,9,7,3,5,1,1,9
2,11,14,7,3,0,2,8,4,13,15,12,12,19,13,3,9,13,3,5
7,2,5,7,9,8,2,5,13,19,29,17,8,12,18,14,9,11,3,6
1,1,1,4,0,0,0,5,7,4,2,3,2,1,3,8,12,6,1,1
9,1,5,6,4,3,5,11,8,6,9,6,2,14,13,4,3,0,2,2
7,9,9,6,5,8,10,4,4,8,11,15,19,18,12,4,2,2,3,10
7,1,2,7,10,7,4,3,2,3,6,7,9,3,6,9,3,3,0,2
10,9,10,13,13,9,10,10,12,25,26,9,2,6,8,32,39,78,105,110
145,172,110,128,133,194,190,199,159,78,72,79,48,29,20,17,13,19,19,15
16,19,11,5,1,0,4,13,15,13,4,0,4,9,15,16,9,2,4,7
4,7,2,7,8,6,7,9,9,4,2,3,4,2,6,9,7,5,0,1
0,3,2,3,3,3,10,11,5,7,4,9,9,6,8,5,12,12,8,0
18,20,17,20,18,28,34,62,99,146,190,125,80,62,18,9,2,16,18,18
10,5,10,11,5,5,0,62,81,60,67,25,9,19,29,22,27,16,28,61
46,36,33,34,27,22,20,24,30,36,43,74,100,85,75,93,76,44,37,31
189,290,205,92,40,22,36,91,140,220,140,62,59,38,18,21,26,26,20,19
2,7,5,7,2,2,1,0,2,5,9,9,3,2,2,0,5,5,0,0
4,12,9,1,6,8,23,31,21,41,58,41,39,29,28,17,32,39,56,37
1,2,2,1,1,4,1,0,0,0,6,8,0,0,4,2,0,0,0,2
18,11,16,20,12,2,7,17,22,23,34,39,27,13,11,7,2,5,3,5
30,28,25,62,85,94,70,80,56,35,13,41,61,51,28,17,12,25,40,28
9,17,18,6,10,11,6,8,11,14,8,9,6,8,8,1,3,4,3,2
21,22,23,14,10,13,25,25,39,40,38,19,15,11,10,8,6,5,2,8
0,0,0,4,4,0,0,2,2,0,1,1,2,6,8,2,9,6,4,2
0,1,3,10,10,2,0,0,1,5,7,4,4,8,6,6,2,1,1,5
121,91,56,53,48,41,25,34,60,76,74,50,16,13,24,26,14,18,15,9
1,2,3,3,2,8,9,8,1,2,7,5,0,1,9,10,4,4,3,2
8,6,9,3,3,10,14,12,3,4,6,12,17,19,11,7,6,10,11,20
6,15,17,18,22,19,9,20,39,32,38,15,19,15,6,23,126,130,95,63
8,0,1,1,0,5,6,1,9,16,11,3,11,9,0,6,3,15,10,4
13,20,19,12,15,7,14,18,29,29,9,25,33,15,8,10,11,12,5,3
122,225,201,207,202,256,163,219,207,155,78,26,31,39,29,22,23,35,28,5
20,6,4,11,8,5,4,3,8,13,8,11,20,33,20,11,18,23,25,25
2,3,14,20,19,14,11,20,21,28,62,18,10,13,6,8,10,6,5,2
6,8,8,12,8,4,12,10,8,4,8,11,4,8,6,5,8,7,7,9
0,4,11,5,4,6,6,2,8,7,1,6,4,3,6,4,4,8,6,2
1,1,0,0,0,0,15,33,41,61,52,85,182,269,59,0,0,0,0,0
2,1,8,7,6,16,19,9,0,1,4,8,10,6,1,1,4,12,10,6
63,134,143,148,162,201,118,70,54,77,81,84,71,24,18,19,17,19,27,23
1,7,8,11,9,12,8,24,46,59,83,82,69,30,8,1,7,10,5,3
5,4,5,5,6,5,2,11,8,8,4,8,9,3,0,0,6,7,1,0
27,28,39,60,87,134,126,105,127,106,141,153,56,22,13,9,20,68,75,51
12,13,17,17,20,19,16,13,12,8,8,18,36,42,47,29,18,6,17,14
59,39,19,34,115,201,192,232,314,262,149,101,45,17,24,31,35,40,22,21
