V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
7,15,13,6,11,11,15,73,136,94,82,97,77,25,7,8,22,12,17,6
9,10,12,601,299,2,25,65,87,70,105,116,90,36,23,9,18,26,18,9
4,8,5,5,2,1,4,11,59,98,69,24,21,12,4,7,7,3,6,5
35,44,22,16,19,17,35,28,24,55,87,81,57,36,2,34,38,18,16,17
14,18,25,15,4,0,38,122,241,162,45,105,54,24,10,16,13,13,17,18
9,6,3,10,2,2,4,7,9,19,36,24,31,38,25,30,19,5,4,6
23,28,37,50,33,16,23,18,50,111,185,228,299,242,75,28,22,24,34,25
10,10,12,4,1,3,15,38,37,61,66,52,78,40,14,40,41,56,51,23
24,27,41,34,32,22,10,59,151,84,79,133,99,136,127,62,21,15,18,23
19,20,28,18,30,45,96,56,0,55,73,83,116,59,18,2,9,19,19,18
276,429,296,121,80,71,121,228,389,412,446,584,704,789,802,643,562,372,256,126
20,23,20,19,34,30,35,56,67,80,61,38,43,25,20,16,21,51,54,72
15,32,39,29,41,162,286,394,225,130,116,138,146,151,76,60,60,28,22,32
16,12,10,10,8,7,25,64,47,33,32,36,18,9,4,2,7,10,9,1
48,83,86,122,228,243,77,114,124,239,207,121,59,28,23,27,18,24,18,9
15,33,25,6,6,31,57,87,97,75,46,30,16,13,28,60,39,30,10,4
0,24,41,43,37,34,61,183,252,154,141,237,175,34,9,7,3,0,1,11
3,0,1,1,2,5,8,16,42,43,33,32,18,10,9,4,4,6,6,3
13,8,8,5,1,37,77,101,114,126,71,35,0,3,5,4,2,8,9,10
44,51,81,51,23,20,37,101,140,106,102,106,57,21,31,30,21,34,22,0
64,45,25,34,56,110,176,173,132,118,97,27,43,38,28,17,3,20,73,80
47,31,23,5,9,27,55,50,73,128,180,114,108,89,15,19,24,18,28,34
50,45,36,61,57,47,70,150,123,19,12,9,23,27,36,18,12,12,6,8
3,39,57,41,58,106,137,63,136,226,173,84,89,109,134,123,53,32,25,12
17,21,35,14,37,97,121,126,149,113,54,26,23,27,55,170,182,61,44,131
10,6,2,1,1,7,26,58,86,76,67,54,26,6,8,10,15,13,10,9
4,12,19,18,32,29,23,59,40,38,30,43,39,60,34,2,0,0,0,0
18,48,33,43,36,30,52,129,266,216,400,392,210,115,34,22,27,54,61,38
34,36,30,33,39,51,72,73,67,62,86,101,88,65,45,30,24,25,19,60
20,19,14,13,10,5,2,7,7,21,28,39,17,11,16,10,7,4,4,6
24,31,25,25,14,5,17,70,157,156,130,59,39,29,3,5,2,0,1,3
16,13,29,32,18,7,22,31,74,126,107,122,257,242,158,105,17,10,6,18
17,25,32,21,23,24,20,24,23,25,25,16,6,7,12,13,10,18,7,6
8,12,22,21,2,5,16,25,72,102,92,46,49,53,34,19,17,17,17,21
2,10,7,4,3,2,3,24,49,50,57,47,19,3,3,3,4,3,13,16
13,34,53,50,15,0,12,18,5,18,60,57,24,13,4,11,0,5,0,0
26,28,47,89,191,210,318,354,303,215,67,27,32,40,98,182,259,196,64,45
5,6,3,9,11,12,13,31,52,32,33,24,6,8,12,12,13,9,0,0
18,117,231,241,177,64,33,41,44,30,26,26,25,24,33,16,31,19,32,30
4,2,0,0,4,5,2,3,9,28,32,36,17,0,1,1,0,0,0,0
55,60,87,238,303,177,338,513,437,182,158,94,31,24,12,10,20,40,17,10
3,3,8,4,0,5,2,27,83,111,90,92,72,42,17,5,17,10,8,11
20,18,9,13,11,36,74,177,349,291,133,107,57,12,3,0,0,0,0,1
13,19,21,10,25,43,44,108,179,168,144,158,200,144,80,50,40,28,14,9
11,5,27,30,12,8,8,23,33,11,53,68,72,24,9,14,6,6,2,4
4,6,9,2,3,8,16,19,26,18,31,51,39,34,32,5,2,6,10,5
44,27,45,134,138,78,59,86,76,114,202,335,325,219,387,398,209,132,183,169
18,19,25,44,48,37,94,97,76,80,79,64,63,70,80,84,100,47,25,21
57,38,17,43,130,173,228,372,415,316,164,85,43,39,42,31,54,75,39,18
10,17,19,13,4,5,18,22,52,83,83,100,71,32,9,5,12,16,21,14
29,30,26,23,22,35,44,54,73,80,71,75,75,48,43,30,17,22,28,60
14,12,13,23,42,31,23,22,9,32,61,93,93,74,106,103,44,25,27,12
104,138,141,132,93,42,26,20,40,55,70,118,113,113,144,165,139,115,58,48
32,18,20,4,7,11,20,13,31,21,8,13,11,39,54,67,60,70,54,17
17,18,17,24,32,64,72,58,73,66,79,72,86,142,155,157,170,105,81,58
15,28,27,30,39,28,18,12,16,36,29,33,47,39,29,23,26,23,8,6
16,43,42,17,15,16,31,113,187,117,135,149,69,32,10,9,18,17,21,17
11,7,13,36,60,85,116,239,167,122,111,121,171,182,94,76,59,44,23,15
25,30,8,8,12,22,104,171,149,201,173,98,46,22,21,18,18,18,18,40
8,8,8,10,8,9,27,67,108,143,132,98,53,18,9,8,12,11,9,6
2,14,23,8,18,24,34,66,99,121,112,147,129,92,50,24,9,10,13,19
20,18,13,11,19,21,21,54,101,210,176,144,72,80,64,29,7,4,14,9
16,16,25,17,14,18,27,65,120,139,163,162,68,43,23,14,20,29,19,29
14,18,11,10,14,13,8,26,34,29,17,12,17,16,7,7,6,5,9,11
7,7,5,2,14,14,6,28,33,29,22,14,18,11,11,7,9,16,9,6
12,5,18,63,68,28,24,10,5,34,87,147,225,225,213,231,280,156,57,38
22,26,21,17,14,8,11,13,19,37,35,53,95,78,176,215,141,72,28,9
8,3,2,2,0,13,40,54,42,65,40,22,22,11,8,7,1,20,23,12
256,264,179,92,84,69,38,30,41,42,28,26,25,41,45,50,70,85,67,46
70,68,88,106,71,31,65,61,48,41,46,40,17,3,6,5,9,10,9,10
21,64,88,94,144,164,282,244,151,101,54,32,36,21,25,39,37,23,10,22
62,33,19,14,5,7,7,20,25,20,41,40,12,7,15,22,25,18,14,15
4,4,8,2,4,2,4,1,5,12,7,8,5,5,10,8,17,18,4,0
6,11,11,12,2,6,10,24,108,125,90,193,153,36,4,0,4,27,25,14
24,22,17,9,2,5,5,30,76,86,68,68,75,40,16,11,14,11,19,10
25,26,27,9,10,15,21,30,11,48,101,104,72,59,45,37,27,42,43,26
29,28,21,25,39,37,32,21,16,20,21,33,40,22,21,28,45,85,87,40
11,11,7,4,4,2,22,63,82,83,130,116,90,52,22,9,12,12,5,11
31,50,63,30,29,27,36,52,130,339,387,276,188,73,57,31,27,23,11,16
38,25,12,18,40,50,52,44,40,31,33,36,46,39,27,13,7,9,19,24
2,6,6,1,6,20,22,7,9,10,4,15,14,3,3,5,5,8,0,2
5,11,35,45,138,142,135,227,163,97,87,42,22,12,13,15,28,42,69,64
5,5,4,8,13,6,11,38,72,131,88,45,43,29,1,5,6,3,1,2
0,0,0,0,0,9,2,0,5,7,12,18,14,8,7,9,4,0,7,10
139,154,118,72,43,29,53,86,184,299,236,133,115,148,191,116,67,51,43,64
29,54,41,16,16,15,50,100,171,143,110,165,134,46,31,34,47,74,45,25
0,0,0,5,4,4,2,39,66,53,34,21,20,21,25,19,21,28,31,26
84,98,58,25,23,27,63,194,198,125,90,168,124,37,13,11,19,40,38,27
0,0,0,10,35,64,80,93,111,99,83,101,126,125,119,68,21,15,15,3
19,39,29,17,21,7,9,14,16,31,39,39,56,49,37,16,9,10,10,6
15,39,131,309,310,288,407,237,143,70,54,42,25,19,38,34,12,27,24,15
18,20,58,57,32,31,34,77,180,265,196,266,169,47,24,8,18,26,39,22
4,15,15,3,1,4,27,78,115,95,73,78,54,21,7,5,1,15,21,13
13,14,22,23,14,18,20,33,33,25,21,28,22,20,35,51,50,27,28,14
50,55,41,58,68,100,113,135,87,72,68,38,45,30,50,61,52,57,47,22
18,26,11,11,9,8,41,71,67,65,91,63,43,15,8,5,5,2,2,3
127,187,161,169,181,160,182,207,109,177,170,199,213,203,197,67,43,52,66,58
59,39,21,31,30,20,11,15,20,21,25,22,16,17,20,24,30,29,29,20
6,7,14,24,14,23,36,27,16,29,72,93,98,92,72,41,49,46,44,31
0,7,13,0,0,3,4,45,175,207,93,118,75,29,20,11,25,53,49,18
12,7,8,7,5,14,36,77,77,75,102,74,98,87,36,11,4,8,20,11
0,0,3,5,2,4,29,67,97,73,85,116,62,15,23,19,26,36,29,19
31,18,18,24,24,23,31,73,114,111,120,140,142,195,152,96,35,36,15,23
18,21,19,20,26,24,30,23,33,49,56,31,38,32,19,25,21,16,17,17
8,13,15,8,2,10,16,7,0,0,0,6,0,0,0,5,6,27,36,46
186,275,297,209,219,108,102,89,111,139,158,222,121,71,77,26,8,2,0,20
13,16,27,55,111,143,174,114,210,264,143,175,135,68,69,41,3,7,2,0
132,147,132,86,45,53,58,41,30,46,48,37,24,18,11,13,5,3,0,6
3,13,24,27,18,33,29,38,39,31,60,75,55,62,47,38,27,23,25,28
31,29,37,48,61,51,129,166,102,57,59,89,79,51,42,27,20,24,16,18
16,32,104,145,179,202,134,96,49,34,41,24,8,20,29,33,25,19,15,18
6,10,7,11,5,18,32,22,43,60,45,32,40,20,18,10,19,24,20,3
193,118,190,274,242,260,266,218,146,80,52,32,18,6,30,59,51,34,24,20
22,19,12,28,29,56,81,88,97,80,74,69,69,86,43,16,25,43,43,31
16,18,4,6,9,4,19,33,144,181,133,168,156,62,16,7,5,9,23,11
22,26,35,44,32,19,18,8,28,79,118,129,147,154,83,26,8,7,21,32
12,21,25,32,50,39,21,10,12,9,11,8,13,13,14,11,11,6,10,17
37,44,18,50,70,124,137,82,82,67,59,47,28,18,6,8,5,16,27,26
14,3,9,7,4,12,28,41,60,66,56,63,71,42,16,5,6,12,6,8
9,11,8,16,16,9,47,171,221,132,81,130,81,25,7,6,11,11,13,6
7,41,25,13,13,28,77,173,251,224,157,80,43,18,13,0,11,10,5,13
5,5,13,17,9,3,3,59,60,0,90,89,62,16,4,2,2,13,25,22
4,2,3,3,0,7,6,26,75,74,63,77,75,41,10,1,3,12,0,7
23,22,18,23,17,25,22,17,22,17,31,46,24,15,13,15,10,15,12,5
29,27,53,41,27,32,0,0,3,3,0,0,0,0,13,23,9,7,1,1
8,14,13,4,16,8,6,29,108,123,265,285,151,59,16,17,48,69,62,27
2,9,4,0,0,0,0,3,29,64,54,23,11,13,12,15,8,10,10,4
45,22,22,31,65,91,116,214,227,240,300,215,244,238,222,192,308,334,217,197
10,10,8,8,14,21,45,30,57,73,90,68,22,5,3,9,10,18,15,4
13,11,34,65,91,122,158,131,142,163,78,20,20,13,18,53,33,22,39,26
26,27,18,29,21,35,60,89,96,63,110,95,82,55,32,19,13,12,11,9
123,122,121,97,111,140,144,107,130,187,158,204,119,59,56,38,41,25,27,23
27,32,84,88,38,38,35,30,27,83,101,138,139,105,139,80,50,28,20,11
7,6,0,4,8,3,6,6,8,6,6,5,11,15,15,8,4,2,2,0
3,3,0,7,9,3,2,14,43,40,41,72,44,11,2,3,13,15,12,6
21,20,28,23,26,39,41,55,33,12,33,73,54,21,23,9,2,7,7,4
32,12,19,36,68,98,57,72,91,122,100,71,35,13,11,18,21,10,10,7
205,282,380,268,303,630,392,276,384,271,154,89,21,39,29,43,64,32,20,23
35,53,46,27,24,21,39,55,106,260,361,285,267,199,68,31,36,40,35,43
9,11,3,2,7,6,4,15,30,18,30,31,23,22,14,14,30,29,38,44
18,32,28,42,45,28,26,24,19,10,12,14,16,22,8,1,2,1,0,35
3,10,10,12,11,14,21,61,137,120,163,225,114,85,75,29,19,34,36,19
19,11,9,6,15,16,13,10,18,27,31,44,34,54,53,52,47,53,69,53
4,10,11,9,4,3,8,26,34,58,70,55,34,21,7,15,14,11,16,8
4,21,27,23,9,15,17,27,88,114,116,121,60,21,11,1,4,3,13,10
12,8,4,8,7,4,8,28,45,77,114,193,165,61,118,112,49,18,8,8
34,35,36,42,22,7,27,31,32,38,46,51,48,45,48,36,23,25,41,43
52,42,24,68,94,116,84,58,43,43,25,24,8,4,5,5,2,7,7,4
156,150,201,116,129,140,159,188,189,220,218,111,65,102,56,43,42,23,27,45
56,93,97,50,32,47,88,223,325,156,208,307,162,74,24,22,17,22,32,35
29,23,24,29,31,43,58,42,49,72,99,90,41,43,35,25,26,28,33,6
21,12,8,9,10,11,10,6,8,11,7,7,8,11,29,23,4,14,12,6
19,17,29,25,24,23,42,50,74,79,69,45,44,42,31,27,17,10,23,43
16,18,22,13,13,42,51,90,150,121,114,125,55,17,3,0,19,26,28,21
63,42,45,50,69,112,112,95,118,70,18,16,15,18,17,79,183,227,217,265
7,14,11,6,10,16,12,19,52,99,94,47,64,43,16,3,7,16,23,14
42,48,55,42,19,29,129,265,231,122,317,300,164,37,22,26,36,69,61,24
0,10,10,0,1,0,4,66,96,103,189,303,272,164,85,60,45,91,92,30
5,7,3,0,0,1,9,19,43,60,90,93,53,29,11,3,5,3,3,3
7,13,12,6,18,38,67,154,161,170,174,114,83,26,13,16,21,29,13,7
21,23,5,5,11,8,20,68,89,101,254,253,163,80,49,41,57,82,78,47
11,6,4,16,23,32,24,16,9,13,10,13,18,21,35,47,39,15,3,11
0,1,1,3,3,9,27,27,24,27,19,20,14,8,7,14,13,12,8,7
16,8,6,11,25,80,122,75,71,62,35,24,12,8,20,24,16,10,12,9
4,7,18,24,33,22,5,10,15,15,27,34,27,18,28,25,18,21,10,4
9,7,0,0,6,19,42,43,77,70,61,52,30,20,6,5,7,6,2,5
18,18,24,18,4,13,7,31,58,45,43,51,34,32,28,25,24,8,12,10
11,0,15,29,10,8,34,74,111,116,109,101,72,27,23,13,11,18,15,16
99,60,79,113,102,126,93,54,82,88,117,97,73,76,122,131,57,37,21,18
4,14,35,7,3,15,37,123,257,231,162,197,163,59,27,13,19,57,40,23
1,2,1,0,2,5,21,36,57,40,52,73,39,16,10,4,29,28,19,21
10,12,10,12,12,14,15,14,13,28,29,21,19,14,12,13,10,15,14,12
16,17,21,19,19,19,11,26,50,78,56,115,102,27,24,15,4,2,17,23
43,18,48,202,265,257,178,192,175,106,78,59,30,8,12,28,35,46,38,22
12,26,40,36,28,26,62,168,185,147,105,105,53,8,10,3,9,20,11,2
4,16,19,18,98,194,229,171,167,192,126,182,135,48,28,26,21,25,38,64
21,35,74,186,387,263,315,692,426,348,387,388,484,307,194,101,45,24,25,71
119,129,107,83,59,28,20,18,56,141,171,215,256,416,257,204,153,49,28,21
5,4,7,12,14,10,15,15,14,11,26,23,7,7,8,12,8,7,7,13
15,23,15,13,17,18,36,82,138,159,149,86,40,23,20,32,51,26,9,5
3,0,6,4,1,1,15,32,89,103,55,20,10,0,0,0,3,14,12,0
8,3,2,0,0,0,0,3,8,9,1,0,3,0,0,0,4,4,2,0
3,12,44,61,116,137,131,150,109,90,47,34,22,26,46,52,28,10,11,18
4,9,4,6,7,14,24,38,94,97,57,55,37,14,11,10,13,8,4,4
9,12,43,66,19,12,14,33,77,143,169,110,107,112,30,6,10,7,22,24
8,5,6,41,39,30,6,22,49,63,96,110,97,64,63,27,22,24,19,25
6,0,3,3,2,12,25,66,90,52,40,40,16,12,23,22,41,23,15,22
0,5,6,7,12,8,20,59,130,156,115,64,34,6,1,1,1,14,17,11
10,26,26,16,12,9,28,138,167,72,63,82,45,14,12,25,31,31,38,20
18,20,7,19,15,16,66,148,157,134,140,272,622,365,111,89,28,10,31,106
54,98,122,133,182,167,131,95,74,128,118,53,36,41,11,11,21,26,20,4
57,42,18,39,94,139,118,83,29,17,33,72,85,67,33,5,16,37,50,130
78,65,33,83,105,68,55,58,107,98,45,10,17,51,70,45,27,20,23,35
23,25,23,18,22,29,50,69,94,103,70,43,61,71,37,45,38,32,37,25
51,86,108,107,72,49,36,61,150,310,297,198,227,143,73,42,28,20,53,72
4,87,13,30,43,36,25,56,76,80,148,163,115,37,43,62,38,22,17,12
5,17,16,22,8,5,22,81,172,149,69,89,22,12,17,4,10,15,8,4
12,10,12,35,45,20,18,6,24,24,1,18,22,17,11,6,14,9,14,10
6,20,64,96,42,62,127,125,86,54,15,10,27,29,18,7,22,46,41,35
5,0,0,0,0,0,0,2,38,54,115,105,33,5,5,6,3,15,18,13
263,378,415,322,297,187,183,155,308,313,115,51,36,32,37,45,27,15,20,24
381,355,261,229,350,278,220,190,79,39,17,20,38,52,62,64,50,35,31,30
3,9,6,2,9,20,51,102,100,69,77,84,40,22,4,11,23,19,20,13
14,18,14,3,4,12,12,28,53,54,39,24,18,20,32,26,18,11,8,29
24,16,24,18,28,32,19,16,16,45,95,164,134,49,34,24,20,16,17,42
53,128,144,137,192,217,206,187,175,99,63,25,10,0,10,17,15,34,32,19
5,10,46,53,52,40,75,84,62,86,103,71,37,26,26,51,79,46,36,38
90,35,16,11,5,21,63,140,120,111,59,14,24,19,13,35,29,19,14,8
61,45,41,74,64,44,96,142,213,235,338,251,146,65,34,27,28,44,62,26
1,2,1,2,6,7,3,5,11,11,2,11,19,8,5,4,1,7,8,2
11,7,10,12,6,10,17,22,21,32,34,21,17,16,10,8,11,12,11,12
16,10,11,31,46,40,52,70,49,47,33,38,28,28,18,12,15,20,13,1
9,2,15,10,48,60,17,14,6,17,12,16,11,5,0,3,5,6,12,9
4,8,0,8,15,13,46,72,56,41,71,62,24,1,3,5,9,7,2,1
15,15,34,18,8,20,53,120,253,265,137,184,105,15,11,25,26,26,15,5
12,16,2,5,14,23,32,27,34,37,31,20,11,7,9,14,7,11,6,2
18,20,18,9,10,9,30,48,57,61,67,61,19,10,7,1,2,2,6,11
2,4,13,9,12,7,8,24,35,43,71,63,42,16,2,2,11,22,15,13
17,27,36,28,31,43,38,111,165,140,44,81,118,65,7,16,2,0,0,0
26,33,38,45,44,22,18,35,51,59,73,78,31,22,16,14,18,39,29,31
2,8,6,0,1,0,10,30,49,51,25,24,15,3,0,0,1,7,2,0
0,0,13,23,12,1,1,3,8,49,86,103,92,82,95,106,114,109,82,51
14,7,3,3,4,13,16,18,32,32,23,12,24,9,20,23,16,23,10,16
52,56,37,34,12,23,32,22,37,36,52,34,30,45,45,45,43,41,22,23
6,17,12,10,10,8,22,16,1,23,54,52,28,17,11,7,5,6,8,11
10,6,0,4,7,117,212,151,152,327,179,49,27,23,61,106,135,123,74,51
30,20,18,27,27,24,19,19,25,33,54,68,82,75,60,44,36,19,0,0
35,44,15,2,1,5,15,38,80,84,43,32,31,11,5,2,5,6,2,0
9,20,24,15,19,18,34,99,186,166,98,150,105,50,28,8,7,16,15,9
37,21,14,14,16,9,10,17,13,22,26,18,19,19,22,15,11,0,0,0
1,13,24,20,13,13,10,21,111,224,229,95,144,200,17,18,8,16,17,5
2,1,5,5,0,1,1,0,3,1,0,1,3,1,2,4,5,5,3,4
46,22,13,19,37,80,54,65,91,59,36,27,17,8,20,43,75,90,67,49
4,14,18,33,35,16,9,27,15,2,3,8,11,9,8,3,5,2,7,8
33,24,13,18,16,3,7,4,13,20,26,12,19,21,12,3,8,5,0,7
2,0,4,9,22,18,19,17,19,18,37,44,44,16,18,12,0,0,26,24
5,1,3,4,2,4,8,8,12,13,23,28,24,12,2,7,2,4,1,3
0,0,0,0,0,52,40,76,168,184,134,111,139,115,107,43,17,15,6,6
53,2,11,17,7,12,18,20,27,54,65,27,4,20,21,12,1,5,9,5
17,28,30,25,14,9,25,73,74,87,116,93,90,67,76,101,79,45,30,22
56,102,104,209,216,182,157,197,117,23,23,18,14,22,20,14,8,6,6,14
5,4,5,4,1,0,1,18,24,11,10,13,0,6,8,0,0,1,3,3
21,36,26,23,15,20,35,65,51,86,129,176,100,33,7,6,10,18,27,14
1,3,4,6,4,2,12,25,54,41,39,36,14,5,7,17,14,17,9,7
28,35,15,9,11,5,47,174,230,214,327,204,39,20,28,34,23,33,19,7
16,12,12,28,50,84,71,51,46,86,95,105,109,132,152,161,133,61,15,34
0,1,5,5,1,8,20,32,52,22,52,77,75,28,12,10,12,13,6,0
9,10,12,10,10,5,15,37,50,25,23,12,7,8,9,8,7,4,4,5
3,4,2,3,1,4,6,9,16,18,29,21,4,0,0,4,6,2,4,9
31,45,58,34,26,25,35,37,68,93,74,115,149,138,188,193,86,56,62,75
10,9,17,36,58,40,42,41,107,106,49,75,80,35,22,12,4,5,7,7
0,2,6,15,8,1,8,12,21,10,26,21,18,45,30,21,5,0,0,0
24,31,40,37,39,56,72,55,40,56,71,54,24,8,10,13,24,27,22,17
34,40,37,40,36,21,9,8,34,81,154,178,230,164,130,111,40,8,4,6
93,134,178,166,146,130,91,45,26,35,31,21,24,18,13,14,37,26,27,26
19,18,23,95,114,88,96,120,168,128,60,74,54,29,15,8,12,18,23,26
23,23,9,14,2,0,30,123,133,58,175,263,165,47,14,6,19,39,26,20
29,55,37,13,14,21,63,84,116,141,148,159,210,135,55,22,12,22,30,35
22,38,75,88,49,43,23,28,66,72,65,106,126,54,17,16,21,31,24,25
6,14,28,21,7,34,55,39,25,49,43,62,59,57,40,20,27,18,18,22
8,7,7,0,5,13,17,19,14,7,14,5,9,20,17,10,11,11,16,15
81,107,114,102,32,2,12,16,9,14,13,23,7,1,8,7,6,1,0,1
1,0,7,10,4,9,13,42,58,66,60,62,31,12,3,9,20,10,16,20
9,12,13,3,1,9,6,31,87,87,50,49,38,18,9,2,9,10,4,5
23,26,34,26,14,28,22,11,34,58,71,99,96,77,53,34,32,30,42,61
10,0,7,18,29,42,36,56,57,36,85,89,51,63,93,105,54,35,35,29
9,12,9,3,7,14,23,39,44,71,55,19,13,5,11,15,16,10,6,4
91,224,206,209,270,312,255,120,82,58,46,30,29,26,27,19,12,11,16,35
28,29,53,48,8,8,20,55,82,92,51,47,37,12,11,10,2,17,24,19
24,18,16,14,13,17,29,60,42,21,20,36,63,84,69,32,25,36,57,102
43,38,23,26,24,59,67,69,86,121,124,137,131,61,33,23,10,4,0,0
16,20,14,15,21,8,6,3,42,78,89,134,62,18,3,10,14,25,24,11
93,119,104,66,103,201,194,134,67,38,22,29,26,54,73,45,32,38,88,151
95,121,90,33,14,27,42,87,227,356,253,67,38,25,8,16,25,22,46,47
9,27,24,7,5,6,16,61,94,73,101,161,140,39,13,9,9,9,29,10
30,31,45,35,52,58,41,86,125,48,33,11,3,2,2,19,21,21,23,26
23,27,33,58,37,31,21,44,78,204,250,218,348,588,524,286,162,256,160,46
96,59,68,40,15,12,27,29,46,49,52,43,22,15,21,35,83,89,86,116
48,24,64,93,178,9,33,41,78,71,91,63,54,65,55,67,33,0,0,0
0,0,5,3,8,7,5,19,20,15,12,24,37,27,23,25,21,8,1,1
36,18,9,26,43,74,140,136,158,111,54,38,40,37,16,25,35,16,18,21
1,1,11,15,3,4,12,21,48,25,32,27,30,4,2,0,2,3,7,8
3,0,2,4,3,1,8,11,2,3,6,9,15,9,18,10,6,3,3,0
2,1,1,5,10,7,12,23,24,20,25,26,20,2,0,0,2,0,0,0
11,7,9,17,15,24,53,92,46,139,173,48,20,7,23,48,45,23,13,17
8,5,2,2,4,11,12,8,18,19,10,7,6,6,0,0,5,6,2,4
9,12,11,8,12,24,71,105,75,103,110,66,22,8,19,31,23,13,7,6
68,78,80,53,49,67,71,55,41,78,89,47,50,32,36,40,33,22,31,27
13,17,14,5,6,13,11,12,14,12,17,16,22,32,23,27,27,20,14,16
12,9,4,13,24,21,23,27,30,10,11,18,14,8,16,11,1,2,2,6
1,3,6,3,0,6,20,18,25,73,150,91,28,44,46,16,1,0,0,1
18,42,47,26,16,28,29,38,54,106,171,137,122,72,34,15,7,7,14,16
0,0,1,1,0,0,7,38,53,43,50,58,32,24,21,12,13,28,23,5
234,143,107,55,70,81,99,121,88,35,34,23,29,33,22,42,28,38,61,70
11,20,11,6,11,7,9,34,41,27,38,49,30,8,14,15,16,16,15,6
6,0,0,0,0,0,0,5,11,20,15,16,13,15,5,10,13,0,10,18
2,17,12,2,0,6,9,67,182,135,84,116,38,0,0,0,0,10,10,0
37,36,40,45,54,35,55,82,99,67,36,82,71,34,14,9,4,9,12,8
21,30,33,31,27,34,32,30,28,48,38,27,25,36,22,1,5,6,8,22
57,34,54,63,75,68,27,15,11,31,56,106,145,160,231,210,72,5,4,4
5,4,0,0,0,9,19,30,60,58,36,26,32,15,1,1,3,9,11,8
48,34,30,24,39,53,52,98,124,203,214,135,166,129,121,135,57,15,12,19
31,23,14,27,89,134,80,67,56,55,115,165,662,766,516,244,254,364,435,410
2,7,12,11,11,12,12,12,99,84,55,123,130,58,2,2,11,25,33,36
15,17,45,60,84,321,426,111,140,210,318,349,180,85,42,6,21,24,24,23
5,16,35,19,23,16,25,64,119,94,122,148,91,35,6,5,23,29,17,14
0,1,2,0,0,1,6,7,13,17,30,45,26,3,0,0,0,0,0,0
27,25,29,45,33,13,41,46,55,92,140,115,83,64,56,40,35,53,116,292
29,39,23,19,40,51,53,44,43,46,92,122,138,166,159,98,75,43,10,10
18,35,31,19,15,20,23,74,108,66,74,93,68,40,21,4,22,24,21,39
8,7,5,2,6,5,2,10,18,12,44,53,45,33,33,19,12,7,9,19
40,28,63,142,180,169,143,68,34,28,37,53,74,114,143,161,93,65,33,21
2,13,9,3,6,7,19,45,39,64,87,101,59,8,7,5,4,1,3,3
27,50,37,13,17,21,19,12,8,23,31,16,7,7,17,7,8,15,2,6
3,5,3,5,3,13,35,88,113,123,94,61,66,36,9,0,4,8,13,20
19,30,21,28,27,18,23,58,105,70,103,140,85,37,15,6,6,19,17,7
43,36,18,12,0,7,19,42,34,45,50,41,18,4,6,12,14,6,2,9
6,8,5,6,13,8,8,23,74,93,82,104,71,14,10,18,18,26,25,16
0,0,1,3,6,4,5,16,25,29,37,35,19,8,4,7,3,7,8,3
0,0,5,6,3,6,10,28,131,154,111,105,90,47,15,16,24,31,29,23
0,0,0,0,22,19,19,23,29,98,276,317,368,336,179,143,127,45,16,17
66,107,184,154,92,127,114,110,113,53,28,14,11,20,29,8,7,3,4,7
30,27,43,40,37,39,47,19,20,32,60,64,55,34,45,33,39,32,46,42
15,15,18,16,25,7,65,147,148,91,73,87,22,4,9,7,3,16,33,26
2,3,0,9,9,3,3,0,8,8,3,7,8,9,4,0,4,4,2,3
4,3,0,4,8,6,3,11,11,8,6,1,0,5,4,4,3,5,3,5
0,8,10,9,12,42,54,68,64,30,45,74,157,201,248,324,470,431,606,520
37,62,42,53,72,59,24,21,37,40,31,38,37,62,39,15,11,4,1,2
19,24,21,39,51,29,23,18,41,80,134,171,113,147,93,37,26,21,42,52
17,18,35,44,22,21,42,141,172,223,282,259,76,19,6,14,21,16,16,9
5,6,9,13,14,22,33,43,55,72,74,48,35,12,0,9,16,0,0,0
557,345,215,138,62,69,79,158,275,133,194,288,143,104,69,26,27,36,41,42
151,587,707,463,252,99,86,60,68,71,72,89,85,94,78,71,63,22,24,21
2,11,3,7,13,11,9,10,19,29,29,39,34,28,27,20,11,2,10,18
12,8,8,9,11,18,32,24,14,22,28,24,9,8,4,12,21,14,11,4
21,21,13,36,40,32,14,16,35,79,187,263,234,228,252,128,44,29,31,28
25,24,31,44,59,58,41,45,78,122,104,45,73,77,44,26,10,16,14,10
27,20,22,25,49,52,32,14,12,17,41,73,60,60,112,102,90,38,39,61
2,3,3,3,3,1,5,1,0,0,2,0,0,3,7,5,0,5,8,8
13,14,14,15,3,16,34,45,84,115,147,142,36,14,12,18,21,22,31,13
13,19,19,16,18,20,29,38,57,56,54,35,20,7,7,9,12,14,6,4
142,165,141,61,16,12,46,124,176,157,104,124,210,230,124,76,74,83,157,150
23,13,8,53,164,208,390,577,386,162,138,141,95,32,13,6,8,12,7,9
17,14,14,24,24,12,9,14,40,110,179,196,177,114,100,46,26,17,26,38
17,12,8,3,1,2,29,36,42,55,58,31,3,0,1,1,3,5,3,0
20,78,171,152,26,77,104,137,159,172,90,42,15,3,12,34,41,34,10,1
88,85,75,91,133,149,134,139,117,113,90,80,74,41,56,58,44,37,25,23
13,25,18,11,10,12,26,72,95,154,335,269,220,197,64,10,8,11,22,43
